"Compl Term","Acad Plan","Descr","Plan Type","Survey ID"
"1101","MN_HB_LNLT","Hebrew Language and Literature","MIN","630209545"
"1101","BS_BIOLOGY","Biology","MAJ","630225040"
"1101","BA_HSSP","Health: Science, Society & Pol","MAJ","630809320"
"1101","DM_ENVIRON","Environmental Studies","MAJ","630809320"
"1101","BA_SOCIOLO","Sociology","MAJ","630931358"
"1101","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","630931358"
"1101","BA_ECONOMS","Economics","MAJ","631085955"
"1101","DM_FRENCH","French & Francophone Studies","MAJ","631085955"
"1101","BA_PHILOSP","Philosophy","MAJ","631125936"
"1101","MN_BUSINES","Business","MIN","631125936"
"1142","BA_ECONOMS","Economics","MAJ","631152780"
"1142","MN_MATHMAT","Mathematics","MIN","631152780"
"1111","MA_MATH_C","BA/MA Mathematics","MAJ","631352831"
"1141","BA_BUSINES","Business","MAJ","631354848"
"1121","BS_HSSP","Health: Science, Society & Pol","MAJ","631781285"
"1121","DM_BIOLOGY","Biology","MAJ","631781285"
"1111","BA_PSYCHOL","Psychology","MAJ","631870950"
"1111","MN_EDUCST","Education Studies","MIN","631870950"
"1151","BS_BIOLOGY","Biology","MAJ","631982807"
"1072","BA_ECONOMS","Economics","MAJ","631984117"
"1072","MN_ART_HST","Art History","MIN","631984117"
"1072","MN_BUSINES","Business","MIN","631984117"
"1123","BA_SOCIOLO","Sociology","MAJ","632346269"
"1151","BA_ENGLISH","English","MAJ","632378684"
"1151","DM_ECONOMS","Economics","MAJ","632378684"
"1121","BA_INT_GLB","International & Global Studies","MAJ","632531614"
"1121","DM_ANTHROP","Anthropology","MAJ","632531614"
"1121","MN_ECONOMC","Economics","MIN","632531614"
"1121","MN_HISTORY","History","MIN","632531614"
"1151","BA_INT_GLB","International & Global Studies","MAJ","632756456"
"1151","DM_POLITIC","Politics","MAJ","632756456"
"1151","MN_BUSINES","Business","MIN","632756456"
"1091","BA_POLITIC","Politics","MAJ","633020702"
"1091","MN_FILM_ST","Film/Television/InteractvMedia","MIN","633020702"
"1141","BA_THEATER","Theater Arts","MAJ","633166064"
"1141","DM_BUSINES","Business","MAJ","633166064"
"1101","BA_ANTHROP","Anthropology","MAJ","633256236"
"1101","DM_INT_GLB","International & Global Studies","MAJ","633256236"
"1101","DM_POLITIC","Politics","MAJ","633256236"
"1101","MN_AF_AFAM","African/Afro-American Studies","MIN","633256236"
"1131","BA_ECONOMS","Economics","MAJ","633408163"
"1131","DM_BUSINES","Business","MAJ","633408163"
"1091","BS_BIOLOGY","Biology","MAJ","633522027"
"1091","DM_BIOCHEM","Biochemistry","MAJ","633522027"
"1091","DM_ECONOMS","Economics","MAJ","633522027"
"1091","MN_CHEMIST","Chemistry","MIN","633522027"
"1121","BA_PSYCHOL","Psychology","MAJ","633550514"
"1121","DM_HSSP","Health: Science, Society & Pol","MAJ","633550514"
"1121","BS_BIOLOGY","Biology","MAJ","633633852"
"1103","BS_BIOLOGY","Biology","MAJ","633844610"
"1103","MN_ECONOMC","Economics","MIN","633844610"
"1123","BS_BIOLOGY","Biology","MAJ","633848212"
"1151","BA_EUR_CUL","European Cultural Studies","MAJ","634127976"
"1151","DM_PHILOSP","Philosophy","MAJ","634127976"
"1151","MN_THE_ART","Theater Arts","MIN","634127976"
"1151","BA_ANTHROP","Anthropology","MAJ","634748597"
"1151","DM_INT_GLB","International & Global Studies","MAJ","634748597"
"1151","MN_POLITIC","Politics","MIN","634748597"
"1141","BS_HSSP","Health: Science, Society & Pol","MAJ","634895643"
"1141","MN_EA_ASIA","East Asian Studies","MIN","634895643"
"1141","MN_HISTORY","History","MIN","634895643"
"1121","BA_LIN_COG","Language and Linguistics","MAJ","635401826"
"1121","DM_COMPSCI","Computer Science","MAJ","635401826"
"1111","BA_AMER_ST","American Studies","MAJ","635561366"
"1111","MN_JOURNAL","Journalism","MIN","635561366"
"1111","BA_PSYCHOL","Psychology","MAJ","635717867"
"1111","MN_ECONOMC","Economics","MIN","635717867"
"1111","MN_HISP","Hispanic Studies","MIN","635717867"
"1151","BA_NEAR_JU","Near Eastern & Judaic Studies","MAJ","636082467"
"1151","MN_HISTORY","History","MIN","636082467"
"1081","BA_HISTORY","History","MAJ","636256991"
"1081","MN_LEGAL","Legal Studies","MIN","636256991"
"1081","BA_ART_HST","Art History","MAJ","636457331"
"1081","MN_ECONOMC","Economics","MIN","636457331"
"1081","MN_LAT_AMR","Latin American and Latino Stds","MIN","636457331"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","636820361"
"1151","MN_POLITIC","Politics","MIN","636820361"
"1151","BS_HSSP","Health: Science, Society & Pol","MAJ","637275199"
"1151","DM_BIOLOGY","Biology","MAJ","637275199"
"1111","BA_COMPSCI","Computer Science","MAJ","637427291"
"1111","MN_BUSINES","Business","MIN","637427291"
"1101","BA_ENGLISH","English","MAJ","637521287"
"1101","DM_CRE_WRT","Creative Writing","MAJ","637521287"
"1121","BA_HSSP","Health: Science, Society & Pol","MAJ","637676263"
"1121","MN_SCULPT","Sculpture","MIN","637676263"
"1141","BS_BIOLOGY","Biology","MAJ","637757590"
"1131","BA_ECONOMS","Economics","MAJ","637913347"
"1111","BA_AMER_ST","American Studies","MAJ","637934442"
"1111","MN_BUSINES","Business","MIN","637934442"
"1101","BA_MATHEMT","Mathematics","MAJ","638166461"
"1101","MN_BUSINES","Business","MIN","638166461"
"1111","BS_PHYSICS","Physics","MAJ","638272465"
"1111","DM_MATHEMT","Mathematics","MAJ","638272465"
"1101","BA_AMER_ST","American Studies","MAJ","638939655"
"1151","BS_NEURSCI","Neuroscience","MAJ","639150523"
"1121","BA_PSYCHOL","Psychology","MAJ","639212905"
"1121","MN_ITALIAN","Italian Studies","MIN","639212905"
"1081","BA_PSYCHOL","Psychology","MAJ","639267087"
"1091","BA_COMPSCI","Computer Science","MAJ","639415266"
"1091","MN_LINGUIS","Language and Linguistics","MIN","639415266"
"1101","BA_ART_HST","Art History","MAJ","639421713"
"1101","DM_HSSP","Health: Science, Society & Pol","MAJ","639421713"
"1113","BA_ECONOMS","Economics","MAJ","639802944"
"1113","MN_INT_GLB","International & Global Studies","MIN","639802944"
"1091","BA_HISTORY","History","MAJ","639900856"
"1091","MN_EDUCATN","Education","MIN","639900856"
"1091","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","639900856"
"1073","BA_ITALIAN","Italian Studies","MAJ","640042330"
"1073","DM_ECONOMS","Economics","MAJ","640042330"
"1091","BA_CRE_WRT","Creative Writing","MAJ","640064927"
"1091","MN_ENGL_AM","English","MIN","640064927"
"1131","BS_BIOLOGY","Biology","MAJ","640282268"
"1131","DM_STU_ART","Studio Art","MAJ","640282268"
"1131","MN_CHEMIST","Chemistry","MIN","640282268"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","640384272"
"1141","BA_HISTORY","History","MAJ","640459298"
"1141","DM_CLASSIC","Classical Studies","MAJ","640459298"
"1141","BS_BIOLOGY","Biology","MAJ","640509182"
"1141","DM_CHEMIST","Chemistry","MAJ","640509182"
"1072","BA_INT_GLB","International & Global Studies","MAJ","640516832"
"1072","DM_HISTORY","History","MAJ","640516832"
"1111","BA_ANTHROP","Anthropology","MAJ","640565240"
"1111","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","640565240"
"1143","BA_PSYCHOL","Psychology","MAJ","640713921"
"1143","DM_BUSINES","Business","MAJ","640713921"
"1121","BA_ECONOMS","Economics","MAJ","641402508"
"1121","MN_PHYSICS","Physics","MIN","641402508"
"1121","BA_SOCIOLO","Sociology","MAJ","641402699"
"1121","MN_LEGAL","Legal Studies","MIN","641402699"
"1151","BA_POLITIC","Politics","MAJ","642097027"
"1151","DM_AMER_ST","American Studies","MAJ","642097027"
"1151","MN_LEGAL","Legal Studies","MIN","642097027"
"1123","BA_EA_ASIA","East Asian Studies","MAJ","642196699"
"1123","MN_MUSIC","Music","MIN","642196699"
"1081","BS_BIOLOGY","Biology","MAJ","642761981"
"1081","MN_ENVIRON","Environmental Studies","MIN","642761981"
"1091","BA_INT_GLB","International & Global Studies","MAJ","642790655"
"1091","MN_MATHMAT","Mathematics","MIN","642790655"
"1081","BA_PSYCHOL","Psychology","MAJ","642853367"
"1081","MN_ART_HST","Art History","MIN","642853367"
"1101","BA_AMER_ST","American Studies","MAJ","643036201"
"1101","DM_INT_GLB","International & Global Studies","MAJ","643036201"
"1101","MN_BUSINES","Business","MIN","643036201"
"1131","BA_PSYCHOL","Psychology","MAJ","643142901"
"1131","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","643142901"
"1131","MN_REL_STU","Religious Studies","MIN","643142901"
"1081","BS_PHYSICS","Physics","MAJ","643205996"
"1151","BS_BIOLOGY","Biology","MAJ","643300795"
"1151","DM_CHEMIST","Chemistry","MAJ","643300795"
"1151","MN_HSSP","Health: Science, Society & Pol","MIN","643300795"
"1081","BA_ECONOMS","Economics","MAJ","643388713"
"1081","MN_BUSINES","Business","MIN","643388713"
"1081","MN_SP_LNLT","Spanish Language & Literature","MIN","643388713"
"1131","BS_BIOLOGY","Biology","MAJ","643433079"
"1131","MN_HSSP","Health: Science, Society & Pol","MIN","643433079"
"1132","BA_ENVIRON","Environmental Studies","MAJ","643533055"
"1132","MN_ANTHROP","Anthropology","MIN","643533055"
"1141","BS_HSSP","Health: Science, Society & Pol","MAJ","643607024"
"1141","DM_BIOLOGY","Biology","MAJ","643607024"
"1131","BA_INT_GLB","International & Global Studies","MAJ","643924974"
"1131","MN_ANTHROP","Anthropology","MIN","643924974"
"1151","BA_ECONOMS","Economics","MAJ","643937809"
"1151","DM_INT_GLB","International & Global Studies","MAJ","643937809"
"1141","BA_HISTORY","History","MAJ","644068438"
"1141","MN_ANTHROP","Anthropology","MIN","644068438"
"1151","BA_BIOLOGY","Biology","MAJ","644201934"
"1151","MN_SCULPT","Sculpture","MIN","644201934"
"1081","BA_ECONOMS","Economics","MAJ","644293402"
"1081","MN_BUSINES","Business","MIN","644293402"
"1091","BS_BIOLOGY","Biology","MAJ","644841444"
"1091","MN_ECONOMC","Economics","MIN","644841444"
"1111","BA_POLITIC","Politics","MAJ","644887749"
"1093","BA_EA_ASIA","East Asian Studies","MAJ","645017989"
"1093","MN_BUSINES","Business","MIN","645017989"
"1093","MN_INT_GLB","International & Global Studies","MIN","645017989"
"1131","BA_ECONOMS","Economics","MAJ","645109490"
"1131","DM_BUSINES","Business","MAJ","645109490"
"1131","MN_MATHMAT","Mathematics","MIN","645109490"
"1101","BA_HISTORY","History","MAJ","645283126"
"1101","MN_JOURNAL","Journalism","MIN","645283126"
"1101","MN_POLITIC","Politics","MIN","645283126"
"1101","BA_AMER_ST","American Studies","MAJ","645315150"
"1101","MN_CLAS_ST","Classical Studies","MIN","645315150"
"1101","MN_INT_GLB","International & Global Studies","MIN","645315150"
"1081","BA_ANTHROP","Anthropology","MAJ","645539206"
"1081","DM_SOCIOLO","Sociology","MAJ","645539206"
"1131","BA_ANTHROP","Anthropology","MAJ","645712833"
"1081","BA_ECONOMS","Economics","MAJ","645895571"
"1081","DM_INT_GLB","International & Global Studies","MAJ","645895571"
"1081","MN_BUSINES","Business","MIN","645895571"
"1131","BA_ECONOMS","Economics","MAJ","646362989"
"1131","DM_BUSINES","Business","MAJ","646362989"
"1151","BS_NEURSCI","Neuroscience","MAJ","646548158"
"1141","BA_ECONOMS","Economics","MAJ","646735975"
"1141","DM_HISTORY","History","MAJ","646735975"
"1121","BA_SOCIOLO","Sociology","MAJ","646847505"
"1121","MN_SOJ_SOP","Social Justice & Social Policy","MIN","646847505"
"1151","BS_BIOLOGY","Biology","MAJ","646964374"
"1151","BS_PHYSICS","Physics","MAJ","647015797"
"1151","MN_POLITIC","Politics","MIN","647015797"
"1151","BS_NEURSCI","Neuroscience","MAJ","647169267"
"1151","DM_BIOLOGY","Biology","MAJ","647169267"
"1141","BA_INT_GLB","International & Global Studies","MAJ","647198261"
"1141","MN_ECONOMC","Economics","MIN","647198261"
"1141","BA_SOCIOLO","Sociology","MAJ","647245917"
"1141","MN_FR_LNLT","French & Francophone Studies","MIN","647245917"
"1101","BA_HISP","Hispanic Studies","MAJ","647278586"
"1101","MN_ART_HST","Art History","MIN","647278586"
"1091","BA_POLITIC","Politics","MAJ","647303796"
"1091","DM_HISTORY","History","MAJ","647303796"
"1091","DM_INT_GLB","International & Global Studies","MAJ","647303796"
"1081","BA_PSYCHOL","Psychology","MAJ","647720148"
"1081","BA_ECONOMS","Economics","MAJ","647732447"
"1081","MN_BUSINES","Business","MIN","647732447"
"1081","MN_INT_GLB","International & Global Studies","MIN","647732447"
"1101","BA_ECONOMS","Economics","MAJ","648015904"
"1101","MN_MATHMAT","Mathematics","MIN","648015904"
"1101","MN_POLITIC","Politics","MIN","648015904"
"1111","BS_HSSP","Health: Science, Society & Pol","MAJ","648055621"
"1133","BA_ENGLISH","English","MAJ","648399542"
"1081","BA_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","648403905"
"1081","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","648403905"
"1131","BA_WMNS","Women's/Gender/Sexuality Stds.","MAJ","648455004"
"1131","DM_PSYCHOL","Psychology","MAJ","648455004"
"1131","MN_LEGAL","Legal Studies","MIN","648455004"
"1131","MN_PHILOSO","Philosophy","MIN","648455004"
"1123","BA_ENGLISH","English","MAJ","648720379"
"1123","MN_HISP","Hispanic Studies","MIN","648720379"
"1141","BA_MATHEMT","Mathematics","MAJ","648754464"
"1141","DM_BUSINES","Business","MAJ","648754464"
"1141","MN_ECONOMC","Economics","MIN","648754464"
"1121","BA_POLITIC","Politics","MAJ","649170994"
"1121","DM_INT_GLB","International & Global Studies","MAJ","649170994"
"1121","MN_HB_LNLT","Hebrew Language and Literature","MIN","649170994"
"1101","BA_HISTORY","History","MAJ","649298456"
"1101","DM_PSYCHOL","Psychology","MAJ","649298456"
"1131","BA_MUSIC","Music","MAJ","649344191"
"1081","BA_STU_ART","Studio Art","MAJ","649360920"
"1131","BA_EDUCST","Education Studies","MAJ","649580974"
"1131","DM_HEBREW","Hebrew Language and Literature","MAJ","649580974"
"1131","MN_ECONOMC","Economics","MIN","649580974"
"1081","BA_HSSP","Health: Science, Society & Pol","MAJ","649586559"
"1081","MN_LEGAL","Legal Studies","MIN","649586559"
"1111","BA_MUSIC","Music","MAJ","649755164"
"1111","DM_PHILOSP","Philosophy","MAJ","649755164"
"1111","MN_FILM_ST","Film/Television/InteractvMedia","MIN","649755164"
"1141","BA_ECONOMS","Economics","MAJ","649875697"
"1141","MN_GR_LNLT","German Studies","MIN","649875697"
"1141","MN_MATHMAT","Mathematics","MIN","649875697"
"1121","BA_INT_GLB","International & Global Studies","MAJ","650002058"
"1121","MN_ECONOMC","Economics","MIN","650002058"
"1121","MN_SOJ_SOP","Social Justice & Social Policy","MIN","650002058"
"1141","BA_ECONOMS","Economics","MAJ","650011498"
"1141","DM_BUSINES","Business","MAJ","650011498"
"1131","BA_ANTHROP","Anthropology","MAJ","650036865"
"1131","BA_MUSIC","Music","MAJ","650190163"
"1131","DM_FRENCH","French & Francophone Studies","MAJ","650190163"
"1141","BA_EA_ASIA","East Asian Studies","MAJ","650338351"
"1141","DM_ART_HST","Art History","MAJ","650338351"
"1112","BA_BIOLOGY","Biology","MAJ","650705994"
"1111","BA_ECONOMS","Economics","MAJ","650802977"
"1111","MN_HSSP","Health: Science, Society & Pol","MIN","650802977"
"1081","BA_SOCIOLO","Sociology","MAJ","650886114"
"1081","DM_AMER_ST","American Studies","MAJ","650886114"
"1121","BS_HSSP","Health: Science, Society & Pol","MAJ","650921359"
"1121","MN_THE_ART","Theater Arts","MIN","650921359"
"1111","BA_INT_GLB","International & Global Studies","MAJ","651135463"
"1081","BS_BIOCHEM","Biochemistry","MAJ","651301510"
"1081","DM_MATHEMT","Mathematics","MAJ","651301510"
"1111","BA_SOCIOLO","Sociology","MAJ","651482896"
"1111","DM_HSSP","Health: Science, Society & Pol","MAJ","651482896"
"1141","BA_HSSP","Health: Science, Society & Pol","MAJ","651703496"
"1141","DM_PSYCHOL","Psychology","MAJ","651703496"
"1141","MN_ECONOMC","Economics","MIN","651703496"
"1121","BA_ECONOMS","Economics","MAJ","651929068"
"1141","BA_ITALIAN","Italian Studies","MAJ","651930430"
"1141","DM_CRE_WRT","Creative Writing","MAJ","651930430"
"1111","BA_PSYCHOL","Psychology","MAJ","651983981"
"1111","DM_HSSP","Health: Science, Society & Pol","MAJ","651983981"
"1111","MN_EDUCST","Education Studies","MIN","651983981"
"1121","BS_BIOLOGY","Biology","MAJ","652252418"
"1121","BA_HSSP","Health: Science, Society & Pol","MAJ","652279459"
"1121","DM_WMNS","Women's/Gender/Sexuality Stds.","MAJ","652279459"
"1121","MN_FR_LNLT","French & Francophone Studies","MIN","652279459"
"1101","BA_HISTORY","History","MAJ","652503978"
"1101","DM_EA_ASIA","East Asian Studies","MAJ","652503978"
"1081","BS_NEURSCI","Neuroscience","MAJ","652562979"
"1081","DM_PSYCHOL","Psychology","MAJ","652562979"
"1151","BA_PSYCHOL","Psychology","MAJ","652627188"
"1151","MN_ANTHROP","Anthropology","MIN","652627188"
"1111","BS_CHEMIST","Chemistry","MAJ","652929092"
"1111","DM_BIOLOGY","Biology","MAJ","652929092"
"1141","BS_COMPSCI","Computer Science","MAJ","652978936"
"1131","BA_BIOLOGY","Biology","MAJ","653155030"
"1131","MN_THE_ART","Theater Arts","MIN","653155030"
"1091","BA_EA_ASIA","East Asian Studies","MAJ","653275997"
"1091","DM_ECONOMS","Economics","MAJ","653275997"
"1151","BA_ECONOMS","Economics","MAJ","653470964"
"1151","MN_BUSINES","Business","MIN","653470964"
"1131","BA_STU_ART","Studio Art","MAJ","653527167"
"1081","BA_STU_ART","Studio Art","MAJ","653775209"
"1081","MN_CRE_WRT","Creative Writing","MIN","653775209"
"1151","BA_MUSIC","Music","MAJ","653777281"
"1151","DM_POLITIC","Politics","MAJ","653777281"
"1151","DM_RUSSIAN","Russian Studies","MAJ","653777281"
"1141","BA_HSSP","Health: Science, Society & Pol","MAJ","654121662"
"1141","BA_ECONOMS","Economics","MAJ","654148493"
"1141","DM_MATHEMT","Mathematics","MAJ","654148493"
"1141","MN_GR_LNLT","German Studies","MIN","654148493"
"1141","BA_THEATER","Theater Arts","MAJ","654151520"
"1151","BA_AMER_ST","American Studies","MAJ","654202299"
"1151","BA_SOCIOLO","Sociology","MAJ","654497561"
"1151","DM_ANTHROP","Anthropology","MAJ","654497561"
"1121","BA_ECONOMS","Economics","MAJ","654632318"
"1151","BA_PSYCHOL","Psychology","MAJ","654839051"
"1151","MN_POLITIC","Politics","MIN","654839051"
"1081","BA_ANTHROP","Anthropology","MAJ","654841125"
"1081","DM_SOCIOLO","Sociology","MAJ","654841125"
"1081","MN_INT_GLB","International & Global Studies","MIN","654841125"
"1141","BS_NEURSCI","Neuroscience","MAJ","654844932"
"1141","DM_BIOLOGY","Biology","MAJ","654844932"
"1141","BA_INT_GLB","International & Global Studies","MAJ","655269294"
"1141","MN_BUSINES","Business","MIN","655269294"
"1141","MN_GR_LNLT","German Studies","MIN","655269294"
"1141","MN_LEGAL","Legal Studies","MIN","655269294"
"1091","BA_PSYCHOL","Psychology","MAJ","655277363"
"1091","DM_HSSP","Health: Science, Society & Pol","MAJ","655277363"
"1091","BA_HISTORY","History","MAJ","655571045"
"1091","DM_POLITIC","Politics","MAJ","655571045"
"1091","MN_ENGL_AM","English","MIN","655571045"
"1101","BA_SOCIOLO","Sociology","MAJ","655619925"
"1101","MN_PEACE","Peace and Conflict Studies","MIN","655619925"
"1101","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","655619925"
"1091","BS_CHEMIST","Chemistry","MAJ","655710080"
"1091","MN_ECONOMC","Economics","MIN","655710080"
"1151","BA_EA_ASIA","East Asian Studies","MAJ","655713213"
"1151","DM_BUSINES","Business","MAJ","655713213"
"1142","BS_PHYSICS","Physics","MAJ","655874160"
"1142","MN_MATHMAT","Mathematics","MIN","655874160"
"1101","BA_ECONOMS","Economics","MAJ","655991564"
"1101","MN_BUSINES","Business","MIN","655991564"
"1121","BS_BIOLOGY","Biology","MAJ","656204661"
"1081","BA_INT_GLB","International & Global Studies","MAJ","656227459"
"1081","MN_ECONOMC","Economics","MIN","656227459"
"1081","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","656227459"
"1141","BA_ART_HST","Art History","MAJ","656363067"
"1141","MN_ECONOMC","Economics","MIN","656363067"
"1131","BA_ART_HST","Art History","MAJ","656494075"
"1131","DM_BUSINES","Business","MAJ","656494075"
"1121","BA_ECONOMS","Economics","MAJ","656648139"
